Source,Source City,Source Country,Target,Target City,Target Country,Weight
MEM,Memphis,USA,CVG,Cincinnati,USA,992
PHL,Philadelphia,USA,CVG,Cincinnati,USA,9150
MEM,Memphis,USA,DFW,Dallas/Fort Worth,USA,7600
MKE,Milwaukee,USA,ATL,Atlanta,USA,4620
MSY,New Orleans,USA,ATL,Atlanta,USA,12600
MYR,Myrtle Beach,USA,BOS,Boston,USA,400
MYR,Myrtle Beach,USA,LGA,New York,USA,400
OAK,Oakland,USA,SLC,Salt Lake City,USA,4450
ONT,Ontario,USA,SLC,Salt Lake City,USA,2170
PHL,Philadelphia,USA,ATL,Atlanta,USA,21460
PHL,Philadelphia,USA,JFK,New York,USA,992
PIH,Pocatello,USA,SLC,Salt Lake City,USA,4590
PSP,Palm Springs,USA,SLC,Salt Lake City,USA,1550
PVD,Providence,USA,ATL,Atlanta,USA,5550
RDU,Raleigh/Durham,USA,LGA,New York,USA,2170
SAV,Savannah,USA,ATL,Atlanta,USA,1550
AVL,Asheville,USA,ATL,Atlanta,USA,1550
BDL,Hartford,USA,FLL,Fort Lauderdale,USA,9315
BOS,Boston,USA,ACY,Atlantic City,USA,384
BOS,Boston,USA,EWR,New York,USA,3776
SEA,Seattle,USA,ATL,Atlanta,USA,18135
SLC,Salt Lake City,USA,ATL,Atlanta,USA,17575
SLC,Salt Lake City,USA,BTM,Butte,USA,5950
SLC,Salt Lake City,USA,DEN,Denver,USA,3100
ROA,Roanoke,USA,CVG,Cincinnati,USA,1696
SAN,San Diego,USA,ATL,Atlanta,USA,10545
SBN,South Bend,USA,CVG,Cincinnati,USA,4600
SEA,Seattle,USA,CVG,Cincinnati,USA,5655
CHA,Chattanooga,USA,ATL,Atlanta,USA,10098
CHO,Charlottesville,USA,CVG,Cincinnati,USA,2550
CMH,Columbus (US) OH,USA,DCA,Washington,USA,4650
CMH,Columbus (US) OH,USA,DFW,Dallas/Fort Worth,USA,1110
CVG,Cincinnati,USA,ABE,Allentown/Bethlehem/Easton,USA,6000
CVG,Cincinnati,USA,ATL,Atlanta,USA,6240
SLC,Salt Lake City,USA,DFW,Dallas/Fort Worth,USA,4350
SLC,Salt Lake City,USA,GEG,Spokane,USA,4650
SLC,Salt Lake City,USA,OAK,Oakland,USA,4450
SLC,Salt Lake City,USA,ONT,Ontario,USA,2170
SLC,Salt Lake City,USA,PIH,Pocatello,USA,4590
SLC,Salt Lake City,USA,PSP,Palm Springs,USA,1550
SEA,Seattle,USA,SLC,Salt Lake City,USA,4774
SLC,Salt Lake City,USA,ANC,Anchorage,USA,6045
CVG,Cincinnati,USA,CHO,Charlottesville,USA,2550
CVG,Cincinnati,USA,FNT,Flint,USA,5050
CVG,Cincinnati,USA,GSP,Greenville (US) SC,USA,5750
CVG,Cincinnati,USA,HSV,Huntsville,USA,6100
SLC,Salt Lake City,USA,SNA,Santa Ana,USA,4620
SLC,Salt Lake City,USA,TUL,Tulsa,USA,1350
SNA,Santa Ana,USA,SLC,Salt Lake City,USA,4620
TLH,Tallahassee,USA,ATL,Atlanta,USA,2170
TLH,Tallahassee,USA,MCO,Orlando,USA,1147
SLC,Salt Lake City,USA,LAX,Los Angeles,USA,17020
SLC,Salt Lake City,USA,OKC,Oklahoma City,USA,1550
SLC,Salt Lake City,USA,SEA,Seattle,USA,4774
CVG,Cincinnati,USA,MLI,Moline,USA,992
CVG,Cincinnati,USA,PVD,Providence,USA,4650
CVG,Cincinnati,USA,SDF,Louisville,USA,2750
TUL,Tulsa,USA,SLC,Salt Lake City,USA,1350
DCA,Washington,USA,CMH,Columbus (US) OH,USA,4650
DCA,Washington,USA,JAX,Jacksonville (US) FL,USA,3100
DFW,Dallas/Fort Worth,USA,CMH,Columbus (US) OH,USA,1073
DFW,Dallas/Fort Worth,USA,LAS,Las Vegas,USA,4500
DFW,Dallas/Fort Worth,USA,MOB,Mobile,USA,4650
DFW,Dallas/Fort Worth,USA,PDX,Portland (US) OR,USA,4774
DFW,Dallas/Fort Worth,USA,PNS,Pensacola,USA,3441
DFW,Dallas/Fort Worth,USA,SAT,San Antonio,USA,13600
EWR,New York,USA,BOS,Boston,USA,3776
FLL,Fort Lauderdale,USA,BDL,Hartford,USA,9315
FNT,Flint,USA,CVG,Cincinnati,USA,5050
GPT,Gulfport/Biloxi,USA,ATL,Atlanta,USA,4600
GSP,Greenville (US) SC,USA,CVG,Cincinnati,USA,5750
HSV,Huntsville,USA,CVG,Cincinnati,USA,6050
JAX,Jacksonville (US) FL,USA,DCA,Washington,USA,3100
SRQ,Sarasota/Bradenton,USA,ATL,Atlanta,USA,2170
TPA,Tampa,USA,LGA,New York,USA,4774
TUS,Tucson,USA,DFW,Dallas/Fort Worth,USA,3100
JFK,New York,USA,SEA,Seattle,USA,5735
LAS,Las Vegas,USA,ATL,Atlanta,USA,17760
LGA,New York,USA,ATL,Atlanta,USA,13650
LGA,New York,USA,ATL,Atlanta,USA,20865
LWB,Lewisburg,USA,ATL,Atlanta,USA,1550
MCI,Kansas City,USA,SLC,Salt Lake City,USA,4774
MLI,Moline,USA,CVG,Cincinnati,USA,992
MOB,Mobile,USA,DFW,Dallas/Fort Worth,USA,4650
OKC,Oklahoma City,USA,ATL,Atlanta,USA,13500
ORD,Chicago,USA,ATL,Atlanta,USA,26400
PBI,West Palm Beach,USA,ATL,Atlanta,USA,13950
PDX,Portland (US) OR,USA,DFW,Dallas/Fort Worth,USA,4774
PHL,Philadelphia,USA,SLC,Salt Lake City,USA,9086
PNS,Pensacola,USA,DFW,Dallas/Fort Worth,USA,3441
SAN,San Diego,USA,ATL,Atlanta,USA,23790
SAT,San Antonio,USA,DFW,Dallas/Fort Worth,USA,12050
SAT,San Antonio,USA,SLC,Salt Lake City,USA,3968
SAV,Savannah,USA,ATL,Atlanta,USA,185
SDF,Louisville,USA,CVG,Cincinnati,USA,2700
SEA,Seattle,USA,JFK,New York,USA,5735
SLC,Salt Lake City,USA,PHL,Philadelphia,USA,9548
SLC,Salt Lake City,USA,SAT,San Antonio,USA,3968
SLC,Salt Lake City,USA,SMF,Sacramento,USA,1750
SMF,Sacramento,USA,SLC,Salt Lake City,USA,1750
SNA,Santa Ana,USA,ATL,Atlanta,USA,16095
TLH,Tallahassee,USA,ATL,Atlanta,USA,4650
TRI,Tri-Cities Regional,USA,ATL,Atlanta,USA,3100
TUS,Tucson,USA,ATL,Atlanta,USA,9240
ATL,Atlanta,USA,AVP,Wilkes-Barre,USA,4550
ATL,Atlanta,USA,CHS,Charleston (US) SC,USA,3100
ATL,Atlanta,USA,CRP,Corpus Christi,USA,3050
ATL,Atlanta,USA,CVG,Cincinnati,USA,7015
ATL,Atlanta,USA,DEN,Denver,USA,6510
ATL,Atlanta,USA,DFW,Dallas/Fort Worth,USA,15540
ATL,Atlanta,USA,DHN,Dothan,USA,4600
ATL,Atlanta,USA,JAX,Jacksonville (US) FL,USA,12810
ATL,Atlanta,USA,JFK,New York,USA,12090
ATL,Atlanta,USA,LAX,Los Angeles,USA,35588
ATL,Atlanta,USA,MCI,Kansas City,USA,4200
ATL,Atlanta,USA,MCO,Orlando,USA,35880
ATL,Atlanta,USA,MEM,Memphis,USA,34950
ATL,Atlanta,USA,MLB,Melbourne (US),USA,13200
ATL,Atlanta,USA,MSY,New Orleans,USA,9900
ATL,Atlanta,USA,MYR,Myrtle Beach,USA,2550
ATL,Atlanta,USA,PHL,Philadelphia,USA,195
ATL,Atlanta,USA,RSW,Fort Myers,USA,6435
ATL,Atlanta,USA,SAT,San Antonio,USA,1550
ATL,Atlanta,USA,TPA,Tampa,USA,15725
AVP,Wilkes-Barre,USA,ATL,Atlanta,USA,4550
AZO,Kalamazoo,USA,CVG,Cincinnati,USA,2944
BHM,Birmingham (US),USA,LGA,New York,USA,4650
BNA,Nashville,USA,LGA,New York,USA,3100
CAE,Columbia (US) SC,USA,CVG,Cincinnati,USA,4400
CAK,Akron/Canton,USA,CVG,Cincinnati,USA,3780
CHO,Charlottesville,USA,CVG,Cincinnati,USA,1312
CHS,Charleston (US) SC,USA,ATL,Atlanta,USA,3100
COS,Colorado Springs,USA,CVG,Cincinnati,USA,4340
CRP,Corpus Christi,USA,ATL,Atlanta,USA,3050
CVG,Cincinnati,USA,ATL,Atlanta,USA,70
CVG,Cincinnati,USA,AZO,Kalamazoo,USA,2944
CVG,Cincinnati,USA,CAE,Columbia (US) SC,USA,4400
CVG,Cincinnati,USA,CAK,Akron/Canton,USA,3920
CVG,Cincinnati,USA,CHO,Charlottesville,USA,1312
CVG,Cincinnati,USA,COS,Colorado Springs,USA,4340
CVG,Cincinnati,USA,DAY,Dayton,USA,3680
CVG,Cincinnati,USA,DAY,Dayton,USA,4650
CVG,Cincinnati,USA,DCA,Washington,USA,7015
CVG,Cincinnati,USA,ORF,Norfolk,USA,5735
CVG,Cincinnati,USA,PHX,Phoenix,USA,13350
CVG,Cincinnati,USA,RDU,Raleigh/Durham,USA,9150
CVG,Cincinnati,USA,RIC,Richmond (US),USA,4500
CVG,Cincinnati,USA,SDF,Louisville,USA,992
CVG,Cincinnati,USA,TOL,Toledo,USA,5760
DAY,Dayton,USA,CVG,Cincinnati,USA,3680
DAY,Dayton,USA,CVG,Cincinnati,USA,4650
DCA,Washington,USA,CVG,Cincinnati,USA,7015
DCA,Washington,USA,JFK,New York,USA,4650
DCA,Washington,USA,SLC,Salt Lake City,USA,5735
DEN,Denver,USA,ATL,Atlanta,USA,6510
DFW,Dallas/Fort Worth,USA,ATL,Atlanta,USA,3885
DFW,Dallas/Fort Worth,USA,ICT,Wichita,USA,2294
DFW,Dallas/Fort Worth,USA,IND,Indianapolis,USA,4550
DFW,Dallas/Fort Worth,USA,PNS,Pensacola,USA,1500
DHN,Dothan,USA,ATL,Atlanta,USA,4600
FLL,Fort Lauderdale,USA,LGA,New York,USA,616
FLL,Fort Lauderdale,USA,MCO,Orlando,USA,3441
ICT,Wichita,USA,DFW,Dallas/Fort Worth,USA,2294
IDA,Idaho Falls,USA,SLC,Salt Lake City,USA,3570
IND,Indianapolis,USA,DFW,Dallas/Fort Worth,USA,4550
JAN,Jackson (US) MS,USA,ATL,Atlanta,USA,2170
JAX,Jacksonville (US) FL,USA,ATL,Atlanta,USA,12810
JFK,New York,USA,ATL,Atlanta,USA,12090
JFK,New York,USA,DCA,Washington,USA,4650
JFK,New York,USA,LAX,Los Angeles,USA,5735
LAX,Los Angeles,USA,ATL,Atlanta,USA,26404
LAX,Los Angeles,USA,JFK,New York,USA,5735
LAX,Los Angeles,USA,SLC,Salt Lake City,USA,3968
LAX,Los Angeles,USA,SLC,Salt Lake City,USA,9394
LGA,New York,USA,BHM,Birmingham (US),USA,4650
LGA,New York,USA,BNA,Nashville,USA,3100
LGA,New York,USA,FLL,Fort Lauderdale,USA,616
LGA,New York,USA,MHT,Manchester (US),USA,4650
LGA,New York,USA,PBI,West Palm Beach,USA,512
MCI,Kansas City,USA,ATL,Atlanta,USA,4050
MCO,Orlando,USA,ATL,Atlanta,USA,29835
MCO,Orlando,USA,FLL,Fort Lauderdale,USA,3441
MCO,Orlando,USA,RDU,Raleigh/Durham,USA,1550
MCO,Orlando,USA,TLH,Tallahassee,USA,4650
MEM,Memphis,USA,ATL,Atlanta,USA,34950
MHT,Manchester (US),USA,LGA,New York,USA,4650
MLB,Melbourne (US),USA,ATL,Atlanta,USA,13200
MSY,New Orleans,USA,ATL,Atlanta,USA,9750
MYR,Myrtle Beach,USA,ATL,Atlanta,USA,2400
ORD,Chicago,USA,SLC,Salt Lake City,USA,13650
ORF,Norfolk,USA,CVG,Cincinnati,USA,5735
PBI,West Palm Beach,USA,LGA,New York,USA,512
PHL,Philadelphia,USA,ATL,Atlanta,USA,195
PHX,Phoenix,USA,CVG,Cincinnati,USA,13350
PNS,Pensacola,USA,DFW,Dallas/Fort Worth,USA,1500
RDU,Raleigh/Durham,USA,CVG,Cincinnati,USA,9150
RDU,Raleigh/Durham,USA,MCO,Orlando,USA,1550
RIC,Richmond (US),USA,CVG,Cincinnati,USA,4500
RSW,Fort Myers,USA,ATL,Atlanta,USA,6435
SAT,San Antonio,USA,ATL,Atlanta,USA,3100
SDF,Louisville,USA,CVG,Cincinnati,USA,992
SLC,Salt Lake City,USA,DCA,Washington,USA,5735
SLC,Salt Lake City,USA,IDA,Idaho Falls,USA,3570
SLC,Salt Lake City,USA,LAX,Los Angeles,USA,3968
SLC,Salt Lake City,USA,LAX,Los Angeles,USA,9394
SLC,Salt Lake City,USA,ORD,Chicago,USA,13650
SLC,Salt Lake City,USA,TUL,Tulsa,USA,2464
TLH,Tallahassee,USA,MCO,Orlando,USA,4650
TOL,Toledo,USA,CVG,Cincinnati,USA,5760
TPA,Tampa,USA,ATL,Atlanta,USA,15725
TUL,Tulsa,USA,SLC,Salt Lake City,USA,2618
ACK,Nantucket,USA,MVY,Martha's Vineyard,USA,1026
GON,New London/Groton,USA,PSM,Portsmouth (US),USA,76
MVY,Martha's Vineyard,USA,ACK,Nantucket,USA,513
PSM,Portsmouth (US),USA,GON,New London/Groton,USA,437
HYA,Hyannis,USA,PSM,Portsmouth (US),USA,76
PSM,Portsmouth (US),USA,HYA,Hyannis,USA,76
BGR,Bangor,USA,PSM,Portsmouth (US),USA,874
PSM,Portsmouth (US),USA,BGR,Bangor,USA,437
BED,Bedford/Hanscom,USA,MHT,Manchester (US),USA,513
BWI,Baltimore,USA,GON,New London/Groton,USA,874
GON,New London/Groton,USA,BWI,Baltimore,USA,874
MHT,Manchester (US),USA,MVY,Martha's Vineyard,USA,513
MVY,Martha's Vineyard,USA,MHT,Manchester (US),USA,437
MHT,Manchester (US),USA,PSM,Portsmouth (US),USA,304
MVY,Martha's Vineyard,USA,PSM,Portsmouth (US),USA,950
PSM,Portsmouth (US),USA,MHT,Manchester (US),USA,817
PSM,Portsmouth (US),USA,MVY,Martha's Vineyard,USA,152
BGR,Bangor,USA,MHT,Manchester (US),USA,589
MHT,Manchester (US),USA,BGR,Bangor,USA,437
BWI,Baltimore,USA,HYA,Hyannis,USA,950
HPN,Westchester County,USA,MVY,Martha's Vineyard,USA,437
HYA,Hyannis,USA,BWI,Baltimore,USA,950
MVY,Martha's Vineyard,USA,HPN,Westchester County,USA,513
BWI,Baltimore,USA,HGR,Hagerstown,USA,76
PSM,Portsmouth (US),USA,BED,Bedford/Hanscom,USA,437
BWI,Baltimore,USA,MVY,Martha's Vineyard,USA,513
GON,New London/Groton,USA,HPN,Westchester County,USA,437
HPN,Westchester County,USA,GON,New London/Groton,USA,437
MVY,Martha's Vineyard,USA,BWI,Baltimore,USA,513
HYA,Hyannis,USA,MVY,Martha's Vineyard,USA,76
MVY,Martha's Vineyard,USA,HYA,Hyannis,USA,76
ACK,Nantucket,USA,PSM,Portsmouth (US),USA,437
GON,New London/Groton,USA,HYA,Hyannis,USA,437
HGR,Hagerstown,USA,CBE,Cumberland,USA,76
HYA,Hyannis,USA,GON,New London/Groton,USA,437
ACK,Nantucket,USA,BED,Bedford/Hanscom,USA,589
ACK,Nantucket,USA,MHT,Manchester (US),USA,228
BED,Bedford/Hanscom,USA,ACK,Nantucket,USA,437
MHT,Manchester (US),USA,ACK,Nantucket,USA,741
HPN,Westchester County,USA,ACK,Nantucket,USA,437
HPN,Westchester County,USA,PSM,Portsmouth (US),USA,513
PSM,Portsmouth (US),USA,HPN,Westchester County,USA,874
GON,New London/Groton,USA,MVY,Martha's Vineyard,USA,874
MVY,Martha's Vineyard,USA,GON,New London/Groton,USA,513
BID,Block Island,USA,WST,Westerly,USA,3186
WST,Westerly,USA,BID,Block Island,USA,3177
EWR,New York,USA,IAD,Washington,USA,2951
IAD,Washington,USA,EWR,New York,USA,2951
DEN,Denver,USA,ICT,Wichita,USA,4300
ICT,Wichita,USA,DEN,Denver,USA,4300
DEN,Denver,USA,FLL,Fort Lauderdale,USA,4092
DEN,Denver,USA,LAS,Las Vegas,USA,10744
DEN,Denver,USA,LGA,New York,USA,4080
DEN,Denver,USA,SLC,Salt Lake City,USA,13192
FLL,Fort Lauderdale,USA,DEN,Denver,USA,4092
LAS,Las Vegas,USA,DEN,Denver,USA,10880
LGA,New York,USA,DEN,Denver,USA,4080
DEN,Denver,USA,IAH,Houston,USA,5848
ABQ,Albuquerque,USA,DEN,Denver,USA,2850
DEN,Denver,USA,ABQ,Albuquerque,USA,2850
SLC,Salt Lake City,USA,DEN,Denver,USA,13192
DEN,Denver,USA,MSP,Minneapolis/St Paul,USA,8296
DEN,Denver,USA,PDX,Portland (US) OR,USA,4366
IAH,Houston,USA,DEN,Denver,USA,5848
MSP,Minneapolis/St Paul,USA,DEN,Denver,USA,8296
PDX,Portland (US) OR,USA,DEN,Denver,USA,4366
DEN,Denver,USA,OMA,Omaha,USA,2124
OMA,Omaha,USA,DEN,Denver,USA,2124
DEN,Denver,USA,RSW,Fort Myers,USA,1716
DEN,Denver,USA,SEA,Seattle,USA,17688
ABQ,Albuquerque,USA,ELP,El Paso,USA,1768
DCA,Washington,USA,DEN,Denver,USA,4092
DEN,Denver,USA,DCA,Washington,USA,4092
RSW,Fort Myers,USA,DEN,Denver,USA,1716
SEA,Seattle,USA,DEN,Denver,USA,17688
ELP,El Paso,USA,ABQ,Albuquerque,USA,1632
ABQ,Albuquerque,USA,ELP,El Paso,USA,2124
AUS,Austin,USA,DEN,Denver,USA,8296
DEN,Denver,USA,AUS,Austin,USA,8296
DEN,Denver,USA,IND,Indianapolis,USA,4896
DEN,Denver,USA,LAX,Los Angeles,USA,22968
DEN,Denver,USA,MCI,Kansas City,USA,8296
DEN,Denver,USA,MSP,Minneapolis/St Paul,USA,118
DEN,Denver,USA,ONT,Ontario,USA,3050
ELP,El Paso,USA,ABQ,Albuquerque,USA,2242
IND,Indianapolis,USA,DEN,Denver,USA,5032
LAX,Los Angeles,USA,DEN,Denver,USA,22968
MCI,Kansas City,USA,DEN,Denver,USA,8296
MSP,Minneapolis/St Paul,USA,DEN,Denver,USA,118
ONT,Ontario,USA,DEN,Denver,USA,3050
ABQ,Albuquerque,USA,DEN,Denver,USA,5848
DEN,Denver,USA,ABQ,Albuquerque,USA,5984
DEN,Denver,USA,DFW,Dallas/Fort Worth,USA,12376
ATL,Atlanta,USA,DEN,Denver,USA,8052
DEN,Denver,USA,ATL,Atlanta,USA,8052
DEN,Denver,USA,IND,Indianapolis,USA,3300
DEN,Denver,USA,LAS,Las Vegas,USA,4356
DEN,Denver,USA,LAX,Los Angeles,USA,107
DEN,Denver,USA,LGA,New York,USA,4224
DEN,Denver,USA,PHX,Phoenix,USA,16184
DEN,Denver,USA,SAN,San Diego,USA,5148
DFW,Dallas/Fort Worth,USA,DEN,Denver,USA,12376
IND,Indianapolis,USA,DEN,Denver,USA,3168
LAS,Las Vegas,USA,DEN,Denver,USA,4224
LAX,Los Angeles,USA,DEN,Denver,USA,107
LGA,New York,USA,DEN,Denver,USA,4224
PHX,Phoenix,USA,DEN,Denver,USA,16184
SAN,San Diego,USA,DEN,Denver,USA,5148
AUS,Austin,USA,DEN,Denver,USA,1500
DEN,Denver,USA,AUS,Austin,USA,1500
DEN,Denver,USA,SFO,San Francisco,USA,15912
DEN,Denver,USA,SJC,San Jose (US),USA,7524
BWI,Baltimore,USA,DEN,Denver,USA,7524
DEN,Denver,USA,BWI,Baltimore,USA,7524
DEN,Denver,USA,LAS,Las Vegas,USA,1177
DEN,Denver,USA,MCI,Kansas City,USA,1284
DEN,Denver,USA,MCI,Kansas City,USA,5544
DEN,Denver,USA,SLC,Salt Lake City,USA,7260
MCI,Kansas City,USA,DEN,Denver,USA,5544
SFO,San Francisco,USA,DEN,Denver,USA,15912
SJC,San Jose (US),USA,DEN,Denver,USA,7524
DEN,Denver,USA,PHX,Phoenix,USA,3960
DEN,Denver,USA,SAN,San Diego,USA,10880
LAS,Las Vegas,USA,DEN,Denver,USA,1177
MCI,Kansas City,USA,DEN,Denver,USA,1284
PHX,Phoenix,USA,DEN,Denver,USA,3960
SAN,San Diego,USA,DEN,Denver,USA,10880
SLC,Salt Lake City,USA,DEN,Denver,USA,7260
ABQ,Albuquerque,USA,DEN,Denver,USA,2242
DEN,Denver,USA,ABQ,Albuquerque,USA,2124
DEN,Denver,USA,RNO,Reno,USA,4216
RNO,Reno,USA,DEN,Denver,USA,4216
DEN,Denver,USA,MDW,Chicago,USA,11088
MDW,Chicago,USA,DEN,Denver,USA,11088
DEN,Denver,USA,MSY,New Orleans,USA,4224
DEN,Denver,USA,OKC,Oklahoma City,USA,2950
DEN,Denver,USA,OMA,Omaha,USA,8976
DEN,Denver,USA,PDX,Portland (US) OR,USA,3264
DEN,Denver,USA,RNO,Reno,USA,3960
DEN,Denver,USA,SJC,San Jose (US),USA,1450
MSY,New Orleans,USA,DEN,Denver,USA,4224
OKC,Oklahoma City,USA,DEN,Denver,USA,3000
OMA,Omaha,USA,DEN,Denver,USA,8976
PDX,Portland (US) OR,USA,DEN,Denver,USA,3264
RNO,Reno,USA,DEN,Denver,USA,3960
SJC,San Jose (US),USA,DEN,Denver,USA,1450
DEN,Denver,USA,MSY,New Orleans,USA,118
DEN,Denver,USA,SMF,Sacramento,USA,8432
MSY,New Orleans,USA,DEN,Denver,USA,118
SMF,Sacramento,USA,DEN,Denver,USA,8432
DEN,Denver,USA,MCO,Orlando,USA,8580
DEN,Denver,USA,TPA,Tampa,USA,8184
MCO,Orlando,USA,DEN,Denver,USA,8580
TPA,Tampa,USA,DEN,Denver,USA,8184
DEN,Denver,USA,TUS,Tucson,USA,2950
TUS,Tucson,USA,DEN,Denver,USA,2950
BOI,Boise,USA,DEN,Denver,USA,3050
DEN,Denver,USA,BOI,Boise,USA,3050
DEN,Denver,USA,DFW,Dallas/Fort Worth,USA,6600
DEN,Denver,USA,MSP,Minneapolis/St Paul,USA,3960
DEN,Denver,USA,SEA,Seattle,USA,1177
DEN,Denver,USA,SMF,Sacramento,USA,4092
DFW,Dallas/Fort Worth,USA,DEN,Denver,USA,6600
MSP,Minneapolis/St Paul,USA,DEN,Denver,USA,3960
SEA,Seattle,USA,DEN,Denver,USA,1177
SMF,Sacramento,USA,DEN,Denver,USA,4092
DEN,Denver,USA,IAH,Houston,USA,2124
DEN,Denver,USA,PDX,Portland (US) OR,USA,8052
IAH,Houston,USA,DEN,Denver,USA,2124
PDX,Portland (US) OR,USA,DEN,Denver,USA,8052
ATL,Atlanta,USA,DFW,Dallas/Fort Worth,USA,21645
ATL,Atlanta,USA,ICT,Wichita,USA,7254
ATL,Atlanta,USA,LAX,Los Angeles,USA,9300
ATL,Atlanta,USA,PNS,Pensacola,USA,10881
BWI,Baltimore,USA,MCO,Orlando,USA,10881
BWI,Baltimore,USA,MKE,Milwaukee,USA,7254
DFW,Dallas/Fort Worth,USA,ATL,Atlanta,USA,21645
FLL,Fort Lauderdale,USA,GPT,Gulfport/Biloxi,USA,3627
GPT,Gulfport/Biloxi,USA,FLL,Fort Lauderdale,USA,3627
ICT,Wichita,USA,ATL,Atlanta,USA,7254
LAX,Los Angeles,USA,ATL,Atlanta,USA,9300
MCO,Orlando,USA,BWI,Baltimore,USA,10881
MKE,Milwaukee,USA,BWI,Baltimore,USA,7254
PNS,Pensacola,USA,ATL,Atlanta,USA,10881
ATL,Atlanta,USA,CAK,Akron/Canton,USA,6148
ATL,Atlanta,USA,PBI,West Palm Beach,USA,10881
ATL,Atlanta,USA,RDU,Raleigh/Durham,USA,3100
CAK,Akron/Canton,USA,ATL,Atlanta,USA,6148
ATL,Atlanta,USA,MCI,Kansas City,USA,10881
PBI,West Palm Beach,USA,ATL,Atlanta,USA,10764
ATL,Atlanta,USA,BUF,Buffalo,USA,13923
ATL,Atlanta,USA,JAX,Jacksonville (US) FL,USA,1550
ATL,Atlanta,USA,MCO,Orlando,USA,29016
ATL,Atlanta,USA,MKE,Milwaukee,USA,1550
ATL,Atlanta,USA,MLI,Moline,USA,10413
ATL,Atlanta,USA,TPA,Tampa,USA,6572
ATL,Atlanta,USA,MIA,Miami,USA,10881
ATL,Atlanta,USA,ROC,Rochester (US) NY,USA,10881
RDU,Raleigh/Durham,USA,ATL,Atlanta,USA,3100
TLH,Tallahassee,USA,TPA,Tampa,USA,7254
TPA,Tampa,USA,TLH,Tallahassee,USA,7254
ATL,Atlanta,USA,FLL,Fort Lauderdale,USA,25155
ATL,Atlanta,USA,PNS,Pensacola,USA,1550
ATL,Atlanta,USA,SAV,Savannah,USA,7750
BUF,Buffalo,USA,ATL,Atlanta,USA,13923
CAK,Akron/Canton,USA,LGA,New York,USA,10764
GPT,Gulfport/Biloxi,USA,TPA,Tampa,USA,3627
JAX,Jacksonville (US) FL,USA,ATL,Atlanta,USA,1550
LGA,New York,USA,CAK,Akron/Canton,USA,10764
MCI,Kansas City,USA,ATL,Atlanta,USA,10881
MCO,Orlando,USA,MKE,Milwaukee,USA,3627
ATL,Atlanta,USA,CAK,Akron/Canton,USA,11349
ATL,Atlanta,USA,MSY,New Orleans,USA,10881
BOS,Boston,USA,BWI,Baltimore,USA,25155
BWI,Baltimore,USA,BOS,Boston,USA,25155
BWI,Baltimore,USA,FLL,Fort Lauderdale,USA,7254
FLL,Fort Lauderdale,USA,ATL,Atlanta,USA,25155
FLL,Fort Lauderdale,USA,BWI,Baltimore,USA,7254
MCO,Orlando,USA,ATL,Atlanta,USA,28782
MKE,Milwaukee,USA,ATL,Atlanta,USA,1550
MLI,Moline,USA,ATL,Atlanta,USA,10413
PHL,Philadelphia,USA,TPA,Tampa,USA,3627
MIA,Miami,USA,ATL,Atlanta,USA,10881
MKE,Milwaukee,USA,MCO,Orlando,USA,3627
ROC,Rochester (US) NY,USA,ATL,Atlanta,USA,10881
CAK,Akron/Canton,USA,ATL,Atlanta,USA,11349
MIA,Miami,USA,TPA,Tampa,USA,4650
PNS,Pensacola,USA,ATL,Atlanta,USA,1550
SAV,Savannah,USA,ATL,Atlanta,USA,7750
TPA,Tampa,USA,MIA,Miami,USA,4650
ATL,Atlanta,USA,FLL,Fort Lauderdale,USA,106
TPA,Tampa,USA,ATL,Atlanta,USA,6572
TPA,Tampa,USA,GPT,Gulfport/Biloxi,USA,3627
TPA,Tampa,USA,PHL,Philadelphia,USA,3627
ATL,Atlanta,USA,JAX,Jacksonville (US) FL,USA,3627
FLL,Fort Lauderdale,USA,ATL,Atlanta,USA,106
MSY,New Orleans,USA,ATL,Atlanta,USA,10881
JAX,Jacksonville (US) FL,USA,ATL,Atlanta,USA,3627
ATL,Atlanta,USA,MEM,Memphis,USA,7137
ATL,Atlanta,USA,RDU,Raleigh/Durham,USA,7137
ATL,Atlanta,USA,EWR,New York,USA,14508
ATL,Atlanta,USA,GSO,Greensboro/High Point,USA,6572
ATL,Atlanta,USA,LGA,New York,USA,28431
ATL,Atlanta,USA,MEM,Memphis,USA,3100
EWR,New York,USA,ATL,Atlanta,USA,14508
GSO,Greensboro/High Point,USA,ATL,Atlanta,USA,6572
LGA,New York,USA,ATL,Atlanta,USA,28431
MEM,Memphis,USA,ATL,Atlanta,USA,7137
RDU,Raleigh/Durham,USA,ATL,Atlanta,USA,7137
ATL,Atlanta,USA,BMI,Bloomington-Normal,USA,10413
ATL,Atlanta,USA,MDW,Chicago,USA,28899
ATL,Atlanta,USA,MKE,Milwaukee,USA,10881
ATL,Atlanta,USA,PHF,Newport News,USA,14508
ATL,Atlanta,USA,TPA,Tampa,USA,21645
MEM,Memphis,USA,ATL,Atlanta,USA,3100
MKE,Milwaukee,USA,TPA,Tampa,USA,3627
TPA,Tampa,USA,MKE,Milwaukee,USA,3627
ATL,Atlanta,USA,DEN,Denver,USA,10764
ATL,Atlanta,USA,DAY,Dayton,USA,3286
ATL,Atlanta,USA,MCO,Orlando,USA,6572
ATL,Atlanta,USA,PNS,Pensacola,USA,3286
